Entity,Year,Annual CO₂ emissions from coal (per capita)
Peru,1876,0.08452836
Peru,1877,0.073997
Peru,1878,0.07206287
Peru,1879,0.08019629
Peru,1880,0.041513734
Peru,1881,0.041356616
Peru,1882,0.059208587
Peru,1883,0.055868376
Peru,1884,0.073792115
Peru,1885,0.047262654
Peru,1886,0.04256582
Peru,1887,0.062252395
Peru,1888,0.14188801
Peru,1889,0.04786884
Peru,1890,0.05189858
Peru,1891,0.03685155
Peru,1892,0.044927888
Peru,1893,0.033405416
Peru,1894,0.03214972
Peru,1895,0.028603483
Peru,1896,0.025816737
Peru,1897,0.018317027
Peru,1898,0.03190498
Peru,1899,0.044225812
Peru,1900,0.045456372
Peru,1901,0.048792955
Peru,1902,0.05252211
Peru,1903,0.056528963
Peru,1904,0.08876514
Peru,1905,0.06873935
Peru,1906,0.07384337
Peru,1907,0.15912871
Peru,1908,0.27723014
Peru,1909,0.23799945
Peru,1910,0.2223007
Peru,1911,0.2432716
Peru,1912,0.19516282
Peru,1913,0.20150194
Peru,1914,0.19498745
Peru,1915,0.1831611
Peru,1916,0.23662463
Peru,1917,0.26006934
Peru,1918,0.21913129
Peru,1919,0.23749031
Peru,1920,0.23667756
Peru,1921,0.21986575
Peru,1922,0.19081797
Peru,1923,0.15244713
Peru,1924,0.09928925
Peru,1925,0.06857783
Peru,1926,0.10118616
Peru,1927,0.101625964
Peru,1928,0.0944263
Peru,1929,0.12002472
Peru,1930,0.10395326
Peru,1931,0.08382606
Peru,1932,0.02028515
Peru,1933,0.021956554
Peru,1934,0.026187671
Peru,1935,0.050892457
Peru,1936,0.048175666
Peru,1937,0.048651736
Peru,1938,0.036825195
Peru,1939,0.04770186
Peru,1940,0.04810964
Peru,1941,0.04789883
Peru,1942,0.05858735
Peru,1943,0.0632476
Peru,1944,0.062737525
Peru,1945,0.06550151
Peru,1946,0.06600823
Peru,1947,0.065423794
Peru,1948,0.06172821
Peru,1949,0.054971706
Peru,1950,0.042879667
Peru,1951,0.044560537
Peru,1952,0.05458286
Peru,1953,0.049175862
Peru,1954,0.051218785
Peru,1955,0.036548566
Peru,1956,0.03634331
Peru,1957,0.029048612
Peru,1958,0.05722825
Peru,1959,0.034476317
Peru,1960,0.034556873
Peru,1961,0.041274153
Peru,1962,0.0377115
Peru,1963,0.028702155
Peru,1964,0.029496705
Peru,1965,0.025242131
Peru,1966,0.031177474
Peru,1967,0.0338474
Peru,1968,0.032908507
Peru,1969,0.056754827
Peru,1970,0.034472693
Peru,1971,0.034685764
Peru,1972,0.030425588
Peru,1973,0.03994935
Peru,1974,0.03920295
Peru,1975,0.04659463
Peru,1976,0.0303064
Peru,1977,0.034792718
Peru,1978,0.028844532
Peru,1979,0.0309424
Peru,1980,0.030179908
Peru,1981,0.030256305
Peru,1982,0.0325305
Peru,1983,0.025664017
Peru,1984,0.019872839
Peru,1985,0.03579746
Peru,1986,0.03296614
Peru,1987,0.029190628
Peru,1988,0.04628334
Peru,1989,0.03199021
Peru,1990,0.02463219
Peru,1991,0.043014284
Peru,1992,0.045667578
Peru,1993,0.06744678
Peru,1994,0.052164234
Peru,1995,0.057190582
Peru,1996,0.05301547
Peru,1997,0.05001474
Peru,1998,0.056942817
Peru,1999,0.05386898
Peru,2000,0.07412022
Peru,2001,0.07636558
Peru,2002,0.102448344
Peru,2003,0.1002999
Peru,2004,0.11668626
Peru,2005,0.121662356
Peru,2006,0.101287335
Peru,2007,0.12636828
Peru,2008,0.11801231
Peru,2009,0.10574023
Peru,2010,0.11350002
Peru,2011,0.10677884
Peru,2012,0.09807743
Peru,2013,0.11304884
Peru,2014,0.10122412
Peru,2015,0.101403855
Peru,2016,0.10410407
Peru,2017,0.08970887
Peru,2018,0.07857465
Peru,2019,0.07926605
Peru,2020,0.055792462
Peru,2021,0.056240696
Peru,2022,0.060217172
Peru,2023,0.057529636
Philippines,1907,0.0009838055
Philippines,1908,0.0024183611
Philippines,1909,0.0071336646
Philippines,1910,0.0065466347
Philippines,1911,0.0045978753
Philippines,1912,0.00045208787
Philippines,1913,0.00088903157
Philippines,1914,0.002185363
Philippines,1915,0.006446343
Philippines,1916,0.0059159
Philippines,1917,0.0012464845
Philippines,1918,0.0032611
Philippines,1919,0.0063966974
Philippines,1920,0.010975176
Philippines,1921,0.007299334
Philippines,1922,0.007904721
Philippines,1923,0.0077426326
Philippines,1924,0.00830614
Philippines,1925,0.008135821
Philippines,1926,0.0048506917
Philippines,1927,0.0037331067
Philippines,1928,0.0043213866
Philippines,1929,0.00274822
Philippines,1930,0.0031849467
Philippines,1931,0.0028039666
Philippines,1932,0.0026320226
Philippines,1933,0.0023819434
Philippines,1934,0.0032011073
Philippines,1935,0.0034131464
Philippines,1936,0.0041699517
Philippines,1937,0.0035322318
Philippines,1938,0.0053113136
Philippines,1939,0.0059681945
Philippines,1940,0.007857779
Philippines,1946,0.0050452
Philippines,1947,0.007707829
Philippines,1948,0.00898622
Philippines,1949,0.012223904
Philippines,1950,0.009719076
Philippines,1951,0.0088004535
Philippines,1952,0.007209493
Philippines,1953,0.008322348
Philippines,1954,0.006167086
Philippines,1955,0.0067219916
Philippines,1956,0.007539765
Philippines,1957,0.008711205
Philippines,1958,0.005104145
Philippines,1959,0.006263804
Philippines,1960,0.006436851
Philippines,1961,0.006238092
Philippines,1962,0.00714962
Philippines,1963,0.0065695764
Philippines,1964,0.0047474583
Philippines,1965,0.004605716
Philippines,1966,0.0040327013
Philippines,1967,0.0030690911
Philippines,1968,0.002467455
Philippines,1969,0.0020988088
Philippines,1970,0.002239954
Philippines,1971,0.0019975775
Philippines,1972,0.0019524692
Philippines,1973,0.0015458333
Philippines,1974,0.0027586115
Philippines,1975,0.0035665014
Philippines,1976,0.0039861593
Philippines,1977,0.016268674
Philippines,1978,0.019373175
Philippines,1979,0.023483615
Philippines,1980,0.02806509
Philippines,1981,0.026231669
Philippines,1982,0.031728443
Philippines,1983,0.04211928
Philippines,1984,0.06628812
Philippines,1985,0.065896645
Philippines,1986,0.05174677
Philippines,1987,0.05941026
Philippines,1988,0.06587847
Philippines,1989,0.054358117
Philippines,1990,0.050311506
Philippines,1991,0.05730847
Philippines,1992,0.058689684
Philippines,1993,0.056427144
Philippines,1994,0.05451994
Philippines,1995,0.060247574
Philippines,1996,0.07552312
Philippines,1997,0.08575958
Philippines,1998,0.08450435
Philippines,1999,0.14687583
Philippines,2000,0.19902696
Philippines,2001,0.19881561
Philippines,2002,0.16977158
Philippines,2003,0.17322868
Philippines,2004,0.18465358
Philippines,2005,0.21168253
Philippines,2006,0.19561489
Philippines,2007,0.23647489
Philippines,2008,0.27083036
Philippines,2009,0.25388303
Philippines,2010,0.28824016
Philippines,2011,0.3106519
Philippines,2012,0.31877133
Philippines,2013,0.3870526
Philippines,2014,0.40505973
Philippines,2015,0.43510288
Philippines,2016,0.47484177
Philippines,2017,0.5635297
Philippines,2018,0.5862251
Philippines,2019,0.62176245
Philippines,2020,0.6183248
Philippines,2021,0.66053593
Philippines,2022,0.6611252
Philippines,2023,0.7240042
Poland,1800,0.045189332
Poland,1801,0.048899516
Poland,1802,0.049343564
Poland,1803,0.050176714
Poland,1804,0.049413763
Poland,1805,0.061216537
Poland,1806,0.05531447
Poland,1807,0.03982849
Poland,1808,0.052587613
Poland,1809,0.049153995
Poland,1810,0.058625095
Poland,1811,0.060448285
Poland,1812,0.04621533
Poland,1813,0.03847724
Poland,1814,0.050314993
Poland,1815,0.058696058
Poland,1816,0.06695161
Poland,1817,0.07292754
Poland,1818,0.08986743
Poland,1819,0.07327879
Poland,1820,0.071687624
Poland,1821,0.078836694
Poland,1822,0.085877135
Poland,1823,0.11446584
Poland,1824,0.11874538
Poland,1825,0.122617334
Poland,1826,0.111967854
Poland,1827,0.119157985
Poland,1828,0.109338894
Poland,1829,0.09571049
Poland,1830,0.08815281
Poland,1831,0.071625955
Poland,1832,0.09072627
Poland,1833,0.09357449
Poland,1834,0.09764417
Poland,1835,0.103852116
Poland,1836,0.116836585
Poland,1837,0.12466344
Poland,1838,0.13329282
Poland,1839,0.14026114
Poland,1840,0.16289388
Poland,1841,0.17585275
Poland,1842,0.18622164
Poland,1843,0.18188983
Poland,1844,0.19233882
Poland,1845,0.22279966
Poland,1846,0.23364756
Poland,1847,0.23769778
Poland,1848,0.237672
Poland,1849,0.23253947
Poland,1850,0.2454724
Poland,1851,0.2623792
Poland,1852,0.30964217
Poland,1853,0.3195806
Poland,1854,0.34931052
Poland,1855,0.40574992
Poland,1856,0.45026627
Poland,1857,0.47270885
Poland,1858,0.5355126
Poland,1859,0.48803973
Poland,1860,0.5072211
Poland,1861,0.51309466
Poland,1862,0.5816763
Poland,1863,0.65586
Poland,1864,0.7226562
Poland,1865,0.7899976
Poland,1866,0.7632576
Poland,1867,0.8243138
Poland,1868,0.92566586
Poland,1869,0.94349986
Poland,1870,0.9934912
Poland,1871,1.1153967
Poland,1872,1.195611
Poland,1873,1.2761083
Poland,1874,1.37438
Poland,1875,1.3297596
Poland,1876,1.3389794
Poland,1877,1.2407898
Poland,1878,1.2860228
Poland,1879,1.3786448
Poland,1880,1.3507904
Poland,1881,1.3238292
Poland,1882,1.353928
Poland,1883,1.4654486
Poland,1884,1.5048037
Poland,1885,1.5481082
Poland,1886,1.567732
Poland,1887,1.5551708
Poland,1888,1.704724
Poland,1889,1.8172551
Poland,1890,1.8530673
Poland,1891,1.9875964
Poland,1892,1.87125
Poland,1893,1.9533422
Poland,1894,1.9664316
Poland,1895,2.0662222
Poland,1896,2.1909432
Poland,1897,2.2777402
Poland,1898,2.456245
Poland,1899,2.5248983
Poland,1900,2.5599957
Poland,1901,2.6809278
Poland,1902,2.5904086
Poland,1903,2.674218
Poland,1904,2.6726494
Poland,1905,2.8760622
Poland,1906,3.0129468
Poland,1907,3.2780073
Poland,1908,3.411032
Poland,1909,3.4529643
Poland,1910,3.453263
Poland,1911,3.6995256
Poland,1912,4.2083282
Poland,1913,4.467067
Poland,1914,3.7764828
Poland,1915,3.7411962
Poland,1916,4.3394337
Poland,1917,4.899297
Poland,1918,4.1464157
Poland,1919,0.0073933685
Poland,1920,3.1000872
Poland,1921,3.0484145
Poland,1922,2.8905013
Poland,1923,2.0609133
Poland,1924,1.8383638
Poland,1925,1.797725
Poland,1926,1.7888513
Poland,1927,2.2259104
Poland,1928,2.2491853
Poland,1929,2.58813
Poland,1930,1.9643432
Poland,1931,1.8939619
Poland,1932,1.433312
Poland,1933,1.4655097
Poland,1934,1.5237142
Poland,1935,1.5424631
Poland,1936,1.6599565
Poland,1937,1.8646538
Poland,1938,1.9579288
Poland,1939,1.7185487
Poland,1940,5.7346983
Poland,1941,5.730076
Poland,1942,6.3904376
Poland,1943,7.086344
Poland,1944,6.9082947
Poland,1945,2.2047374
Poland,1946,3.9263802
Poland,1947,3.484194
Poland,1948,3.4213355
Poland,1949,4.1199975
Poland,1950,4.406081
Poland,1951,4.7045813
Poland,1952,4.8405256
Poland,1953,5.159746
Poland,1954,5.3353777
Poland,1955,5.4603367
Poland,1956,5.7936177
Poland,1957,6.0911164
Poland,1958,5.8860927
Poland,1959,6.1930428
Poland,1960,6.3858676
Poland,1961,6.497128
Poland,1962,6.6668696
Poland,1963,7.0244813
Poland,1964,7.24816
Poland,1965,7.210114
Poland,1966,7.2520275
Poland,1967,7.310013
Poland,1968,7.6168756
Poland,1969,7.9871197
Poland,1970,8.035248
Poland,1971,8.172622
Poland,1972,8.50265
Poland,1973,8.435275
Poland,1974,8.588406
Poland,1975,9.128068
Poland,1976,9.539841
Poland,1977,9.872698
Poland,1978,10.07148
Poland,1979,10.180359
Poland,1980,10.706456
Poland,1981,9.371641
Poland,1982,9.652296
Poland,1983,9.590053
Poland,1984,9.921145
Poland,1985,10.188627
Poland,1986,10.227962
Poland,1987,10.479921
Poland,1988,9.983671
Poland,1989,9.381722
Poland,1990,7.9432607
Poland,1991,7.944193
Poland,1992,7.685914
Poland,1993,7.655814
Poland,1994,7.398298
Poland,1995,7.365232
Poland,1996,7.6431828
Poland,1997,7.236716
Poland,1998,6.569284
Poland,1999,6.259525
Poland,2000,5.9811363
Poland,2001,5.912881
Poland,2002,5.7520432
Poland,2003,5.926306
Poland,2004,5.932359
Poland,2005,5.839772
Poland,2006,6.1019416
Poland,2007,5.98908
Poland,2008,5.8025227
Poland,2009,5.5016236
Poland,2010,5.799321
Poland,2011,5.7154336
Poland,2012,5.596126
Poland,2013,5.6016335
Poland,2014,5.3050237
Poland,2015,5.2695823
Poland,2016,5.2818027
Poland,2017,5.3196754
Poland,2018,5.195285
Poland,2019,4.6500683
Poland,2020,4.3015943
Poland,2021,4.8399663
Poland,2022,4.486605
Poland,2023,3.7498991
Portugal,1870,0.0050872993
Portugal,1871,0.008420395
Portugal,1872,0.11878141
Portugal,1873,0.16458248
Portugal,1874,0.11976907
Portugal,1875,0.2618337
Portugal,1876,0.25529215
Portugal,1877,0.14832091
Portugal,1878,0.14094433
Portugal,1879,0.15438981
Portugal,1880,0.1905984
Portugal,1881,0.19149476
Portugal,1882,0.22590417
Portugal,1883,0.23711158
Portugal,1884,0.24582241
Portugal,1885,0.2254257
Portugal,1886,0.24764282
Portugal,1887,0.2529932
Portugal,1888,0.27084774
Portugal,1889,0.30906618
Portugal,1890,0.32702312
Portugal,1891,0.33680537
Portugal,1892,0.32351214
Portugal,1893,0.28624076
Portugal,1894,0.33450294
Portugal,1895,0.31731278
Portugal,1896,0.32202497
Portugal,1897,0.33566928
Portugal,1898,0.38284117
Portugal,1899,0.39094883
Portugal,1900,0.44828898
Portugal,1901,0.4272352
Portugal,1902,0.46710676
Portugal,1903,0.4433266
Portugal,1904,0.45202777
Portugal,1905,0.4371486
Portugal,1906,0.49989113
Portugal,1907,0.5404361
Portugal,1908,0.532711
Portugal,1909,0.5376612
Portugal,1910,0.5438003
Portugal,1911,0.5231219
Portugal,1912,0.6074992
Portugal,1913,0.6351301
Portugal,1914,0.5545543
Portugal,1915,0.5045498
Portugal,1916,0.48672256
Portugal,1917,0.26240292
Portugal,1918,0.17736405
Portugal,1919,0.34284544
Portugal,1920,0.33224863
Portugal,1921,0.34157506
Portugal,1922,0.4606264
Portugal,1923,0.40000936
Portugal,1924,0.44872317
Portugal,1925,0.45894954
Portugal,1926,0.45016465
Portugal,1927,0.514404
Portugal,1928,0.54542994
Portugal,1929,0.5351425
Portugal,1930,0.57410884
Portugal,1931,0.50848806
Portugal,1932,0.42421544
Portugal,1933,0.49562335
Portugal,1934,0.49255925
Portugal,1935,0.50896364
Portugal,1936,0.47560173
Portugal,1937,0.5705411
Portugal,1938,0.45371792
Portugal,1939,0.52395314
Portugal,1940,0.40415138
Portugal,1941,0.3994008
Portugal,1942,0.3550568
Portugal,1943,0.3234102
Portugal,1944,0.3501264
Portugal,1945,0.3277247
Portugal,1946,0.32371208
Portugal,1947,0.4387006
Portugal,1948,0.38758478
Portugal,1949,0.43680042
Portugal,1950,0.37907004
Portugal,1951,0.26219484
Portugal,1952,0.23858018
Portugal,1953,0.2795203
Portugal,1954,0.20282403
Portugal,1955,0.25658736
Portugal,1956,0.2626746
Portugal,1957,0.28286844
Portugal,1958,0.277526
Portugal,1959,0.29592597
Portugal,1960,0.26633838
Portugal,1961,0.30834323
Portugal,1962,0.2932592
Portugal,1963,0.33064646
Portugal,1964,0.35821772
Portugal,1965,0.35899654
Portugal,1966,0.36547178
Portugal,1967,0.32100958
Portugal,1968,0.29362878
Portugal,1969,0.31189066
Portugal,1970,0.34706262
Portugal,1971,0.26956108
Portugal,1972,0.18620105
Portugal,1973,0.2401888
Portugal,1974,0.19700293
Portugal,1975,0.1783657
Portugal,1976,0.14128235
Portugal,1977,0.13278951
Portugal,1978,0.17675112
Portugal,1979,0.17403738
Portugal,1980,0.1665975
Portugal,1981,0.14488265
Portugal,1982,0.12230821
Portugal,1983,0.16169173
Portugal,1984,0.15970604
Portugal,1985,0.2871141
Portugal,1986,0.54704636
Portugal,1987,0.69492245
Portugal,1988,0.791061
Portugal,1989,0.95617217
Portugal,1990,1.0995829
Portugal,1991,1.1621073
Portugal,1992,1.1918967
Portugal,1993,1.2561512
Portugal,1994,1.3181337
Portugal,1995,1.453849
Portugal,1996,1.3449293
Portugal,1997,1.3572295
Portugal,1998,1.2103443
Portugal,1999,1.4584831
Portugal,2000,1.4593092
Portugal,2001,1.2267294
Portugal,2002,1.3164831
Portugal,2003,1.2409482
Portugal,2004,1.247857
Portugal,2005,1.2435614
Portugal,2006,1.2414634
Portugal,2007,1.083779
Portugal,2008,0.9308225
Portugal,2009,1.0150197
Portugal,2010,0.6072952
Portugal,2011,0.81762207
Portugal,2012,1.0591335
Portugal,2013,0.97447497
Portugal,2014,0.9913345
Portugal,2015,1.2114356
Portugal,2016,1.0457921
Portugal,2017,1.1996946
Portugal,2018,1.0048621
Portugal,2019,0.48596907
Portugal,2020,0.23307444
Portugal,2021,0.09988706
Portugal,2022,0.023474056
Portugal,2023,0.016745225
Qatar,1949,0
Qatar,1980,0
Qatar,1981,0
Qatar,1982,0
Qatar,1983,0
Qatar,1984,0
Qatar,1985,0
Qatar,1986,0
Qatar,1987,0
Qatar,1988,0
Qatar,1989,0
Qatar,1990,0
Qatar,1991,0
Qatar,1992,0
Qatar,1993,0
Qatar,1994,0
Qatar,1995,0
Qatar,1996,0
Qatar,1997,0
Qatar,1998,0
Qatar,1999,0
Qatar,2000,0
Qatar,2001,0
Qatar,2002,0
Qatar,2003,0
Qatar,2004,0
Qatar,2005,0
Qatar,2006,0
Qatar,2007,0
Qatar,2008,0
Qatar,2009,0
Qatar,2010,0
Qatar,2011,0
Qatar,2012,0
Qatar,2013,0
Qatar,2014,0
Qatar,2015,0
Qatar,2016,0
Qatar,2017,0
Qatar,2018,0
Qatar,2019,0
Qatar,2020,0
Qatar,2021,0
Qatar,2022,0.0011125458
Qatar,2023,0.0012325924
Romania,1858,0
Romania,1859,0
Romania,1860,0
Romania,1861,0
Romania,1862,0
Romania,1863,0
Romania,1864,0
Romania,1865,0
Romania,1866,0
Romania,1867,0
Romania,1868,0
Romania,1869,0
Romania,1870,0
Romania,1871,0
Romania,1872,0
Romania,1873,0
Romania,1874,0
Romania,1875,0
Romania,1876,0
Romania,1877,0
Romania,1878,0
Romania,1879,0
Romania,1880,0
Romania,1881,0
Romania,1882,0.016697578
Romania,1883,0.035035975
Romania,1884,0.038419645
Romania,1885,0.03650019
Romania,1886,0.040556226
Romania,1887,0.044268444
Romania,1888,0.0525843
Romania,1889,0.050420083
Romania,1890,0.061850138
Romania,1891,0.08509443
Romania,1892,0.0761392
Romania,1893,0.08576399
Romania,1894,0.07801404
Romania,1895,0.0779016
Romania,1896,0.08059414
Romania,1897,0.09022246
Romania,1898,0.10655562
Romania,1899,0.08396989
Romania,1900,0.04328077
Romania,1901,0.06135856
Romania,1902,0.053506587
Romania,1903,0.05180011
Romania,1904,0.04938697
Romania,1905,0.049738545
Romania,1906,0.053822268
Romania,1907,0.08920464
Romania,1908,0.076476924
Romania,1909,0.059240732
Romania,1910,0.06317211
Romania,1911,0.0664885
Romania,1912,0.015636064
Romania,1913,0.11024742
Romania,1914,0.019176988
Romania,1915,0.022710184
Romania,1916,0.019619439
Romania,1917,0.024052888
Romania,1918,0.01766966
Romania,1919,0.14469661
Romania,1920,0.14327051
Romania,1921,0.16059513
Romania,1922,0.19572926
Romania,1923,0.25885028
Romania,1924,0.2806004
Romania,1925,0.29862753
Romania,1926,0.28985935
Romania,1927,0.30113378
Romania,1928,0.28192967
Romania,1929,0.29104802
Romania,1930,0.2216598
Romania,1931,0.17894478
Romania,1932,0.14612003
Romania,1933,0.12964414
Romania,1934,0.15508859
Romania,1935,0.16109678
Romania,1936,0.16259445
Romania,1937,0.17740615
Romania,1938,0.1896992
Romania,1939,0.17524265
Romania,1940,0.1875186
Romania,1941,0.16998036
Romania,1942,0.1825742
Romania,1943,0.19904734
Romania,1944,0.15088809
Romania,1945,0.13795304
Romania,1946,0.1282705
Romania,1947,0.14541702
Romania,1948,0.3847739
Romania,1949,0
Romania,1950,0.4097332
Romania,1951,0.4463481
Romania,1952,0.5100352
Romania,1953,0.55511045
Romania,1954,0.59946746
Romania,1955,0.64101803
Romania,1956,0.6782693
Romania,1957,0.7232835
Romania,1958,0.7423516
Romania,1959,0.7800332
Romania,1960,0.8294944
Romania,1961,0.866153
Romania,1962,1.005678
Romania,1963,1.0732751
Romania,1964,1.1232356
Romania,1965,1.1910458
Romania,1966,1.291827
Romania,1967,1.3920398
Romania,1968,1.5438683
Romania,1969,1.721792
Romania,1970,1.6347924
Romania,1971,1.6252685
Romania,1972,1.7233062
Romania,1973,1.9202319
Romania,1974,1.9853323
Romania,1975,2.068358
Romania,1976,2.0390651
Romania,1977,2.0604346
Romania,1978,2.2953146
Romania,1979,2.452359
Romania,1980,2.4149523
Romania,1981,2.634723
Romania,1982,2.5279832
Romania,1983,2.952294
Romania,1984,2.9615736
Romania,1985,3.1320763
Romania,1986,3.1351597
Romania,1987,3.3110693
Romania,1988,3.589798
Romania,1989,3.65141
Romania,1990,2.3913286
Romania,1991,1.8719981
Romania,1992,1.9723383
Romania,1993,1.773889
Romania,1994,1.801353
Romania,1995,1.8637577
Romania,1996,1.8574009
Romania,1997,1.6595187
Romania,1998,1.4141644
Romania,1999,1.1770657
Romania,2000,1.340224
Romania,2001,1.4557966
Romania,2002,1.5142401
Romania,2003,1.6621407
Romania,2004,1.6754106
Romania,2005,1.675665
Romania,2006,1.8176229
Romania,2007,2.015934
Romania,2008,1.9617249
Romania,2009,1.5705371
Romania,2010,1.437019
Romania,2011,1.6792771
Romania,2012,1.5608933
Romania,2013,1.2556303
Romania,2014,1.2475725
Romania,2015,1.2598228
Romania,2016,1.1144522
Romania,2017,1.100624
Romania,2018,1.054466
Romania,2019,0.9362624
Romania,2020,0.73174614
Romania,2021,0.8020218
Romania,2022,0.7122148
Romania,2023,0.5388507
Russia,1830,0.00032594166
Russia,1831,0.0003875511
Russia,1832,0.00025600326
Russia,1833,0.000317076
Russia,1850,0.0016814418
Russia,1855,0.0048730783
Russia,1858,0.0066598295
Russia,1859,0.0069998493
Russia,1860,0.009015004
Russia,1861,0.011389561
Russia,1862,0.010167183
Russia,1863,0.0104595935
Russia,1864,0.011558314
Russia,1865,0.010885082
Russia,1866,0.034861505
Russia,1867,0.039519705
Russia,1868,0.03196529
Russia,1869,0.04341637
Russia,1870,0.04678216
Russia,1871,0.06321117
Russia,1872,0.06424231
Russia,1873,0.058526974
Russia,1874,0.06964929
Russia,1875,0.077995
Russia,1876,0.093933135
Russia,1877,0.09162402
Russia,1878,0.11988673
Russia,1879,0.11879708
Russia,1880,0.13879843
Russia,1881,0.13851744
Russia,1882,0.14373423
Russia,1883,0.16309658
Russia,1884,0.15032153
Russia,1885,0.15417255
Russia,1886,0.15597256
Russia,1887,0.15152672
Russia,1888,0.15369672
Russia,1889,0.17080674
Russia,1890,0.18492039
Russia,1891,0.19011565
Russia,1892,0.20160584
Russia,1893,0.23297961
Russia,1894,0.24952012
Russia,1895,0.2566794
Russia,1896,0.2631829
Russia,1897,0.30446294
Russia,1898,0.3369358
Russia,1899,0.4064538
Russia,1900,0.44864142
Russia,1901,0.43143097
Russia,1902,0.41906634
Russia,1903,0.42648458
Russia,1904,0.48707768
Russia,1905,0.4704111
Russia,1906,0.5322158
Russia,1907,0.60391796
Russia,1908,0.6032028
Russia,1909,0.6279386
Russia,1910,0.5979148
Russia,1911,0.6357602
Russia,1912,0.73891497
Russia,1913,0.8209684
Russia,1914,0.70529705
Russia,1915,0.6037776
Russia,1916,0.636926
Russia,1917,0.58901805
Russia,1918,0.2275562
Russia,1919,0.16105624
Russia,1920,0.14906916
Russia,1921,0.17032598
Russia,1922,0.20539406
Russia,1923,0.22301522
Russia,1924,0.2811091
Russia,1925,0.26408488
Russia,1926,0.4139093
Russia,1927,0.5167946
Russia,1928,0.5869013
Russia,1929,0.59755003
Russia,1930,0.6988536
Russia,1931,0.82755387
Russia,1932,1.0117264
Russia,1933,1.1722066
Russia,1934,1.4375755
Russia,1935,1.6497788
Russia,1936,1.9010099
Russia,1937,1.9135717
Russia,1938,1.999645
Russia,1939,2.0097387
Russia,1940,2.4895453
Russia,1941,2.101508
Russia,1942,0.8786659
Russia,1943,1.0021474
Russia,1944,1.4875861
Russia,1945,1.9049591
Russia,1946,2.1077235
Russia,1947,2.5073414
Russia,1948,2.6126378
Russia,1949,2.9305015
Russia,1950,3.1896498
Russia,1951,3.4097147
Russia,1952,3.5593498
Russia,1953,3.6705062
Russia,1954,3.9297984
Russia,1955,4.3481274
Russia,1956,4.5935426
Russia,1957,4.8315053
Russia,1958,4.905327
Russia,1959,4.9391623
Russia,1960,4.8814487
Russia,1961,4.730205
Russia,1962,4.639571
Russia,1963,4.7584157
Russia,1964,4.8518763
Russia,1965,4.9755487
Russia,1966,5.1067805
Russia,1967,5.1115255
Russia,1968,5.026558
Russia,1969,5.0685525
Russia,1970,5.3911967
Russia,1971,5.4699492
Russia,1972,5.6053514
Russia,1973,5.6306453
Russia,1974,5.6085305
Russia,1975,5.7372456
Russia,1976,5.846262
Russia,1977,5.8963723
Russia,1978,5.821249
Russia,1979,5.7899566
Russia,1980,6.068752
Russia,1981,5.463817
Russia,1982,5.50065
Russia,1983,5.415864
Russia,1984,5.3355556
Russia,1985,6.0320683
Russia,1986,6.1735487
Russia,1987,6.1642475
Russia,1988,6.2159653
Russia,1989,5.951581
Russia,1990,5.0624905
Russia,1991,4.719987
Russia,1992,3.5026503
Russia,1993,3.4260283
Russia,1994,3.0679364
Russia,1995,3.230406
Russia,1996,3.2242777
Russia,1997,2.7865145
Russia,1998,2.7136517
Russia,1999,2.7673094
Russia,2000,2.9104145
Russia,2001,3.0487556
Russia,2002,2.906106
Russia,2003,2.9216754
Russia,2004,2.867996
Russia,2005,2.8901947
Russia,2006,3.038512
Russia,2007,2.9406924
Russia,2008,3.1425107
Russia,2009,2.9128888
Russia,2010,2.912968
Russia,2011,2.987648
Russia,2012,3.086301
Russia,2013,2.8228402
Russia,2014,2.740868
Russia,2015,2.8725626
Russia,2016,2.784197
Russia,2017,2.662826
Russia,2018,2.7389288
Russia,2019,2.6963243
Russia,2020,2.5118911
Russia,2021,2.6203766
Russia,2022,2.9433203
Russia,2023,2.9402804
Rwanda,1950,0.0009767739
Rwanda,1951,0
Rwanda,1952,0.00096524303
Rwanda,1953,0
Rwanda,1954,0
Rwanda,1955,0
Rwanda,1956,0
Rwanda,1957,0
Rwanda,1958,0
Rwanda,1959,0.0008484518
Rwanda,1960,0
Rwanda,1961,0.001550155
Rwanda,2015,0
Rwanda,2016,0.00061480724
Rwanda,2017,0.0006005542
Rwanda,2018,0.0011703236
Rwanda,2019,0.0014376839
Rwanda,2020,0.00084127777
Rwanda,2021,0.0013717442
Rwanda,2022,0.0014731494
Rwanda,2023,0.0016081581
Saint Helena,1968,0
Saint Helena,1981,0
Saint Helena,1982,0
Saint Helena,1983,0
Saint Helena,1984,0
Saint Helena,1985,0
Saint Helena,1986,0
Saint Helena,1987,0
Saint Helena,1988,0
Saint Helena,1989,0
Saint Kitts and Nevis,1950,0.025839083
Saint Kitts and Nevis,1951,0.115525484
Saint Kitts and Nevis,1952,0.024709597
Saint Kitts and Nevis,1953,0.02419259
Saint Kitts and Nevis,1954,0
Saint Kitts and Nevis,1955,0.023410987
Saint Kitts and Nevis,1956,0.023040345
Saint Kitts and Nevis,1957,0
Saint Kitts and Nevis,1958,0
Saint Kitts and Nevis,1959,0
Saint Kitts and Nevis,1960,0
Saint Kitts and Nevis,1961,0
Saint Kitts and Nevis,1962,0
Saint Kitts and Nevis,1963,0
Saint Kitts and Nevis,1964,0
Saint Kitts and Nevis,1965,0
